mStop,mLSP,dataset,file,simulation_type,genmodel_branch,runs_sumw_branch,missing_bookkeeping_flags,hlt_trigger_bypass_required,usable_for_future_fastsim_signal_yield_production
1100,600,/SMS-2Stop_Par-mStop-1050_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1050_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/34301eed-209b-4303-998d-c66d3ea447c1.root,FastSim signal dataset,GenModel_T2tt_1100_600,genEventSumw_T2tt_1100_600,,True,True
1100,700,/SMS-2Stop_Par-mStop-1050_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1050_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/34301eed-209b-4303-998d-c66d3ea447c1.root,FastSim signal dataset,GenModel_T2tt_1100_700,genEventSumw_T2tt_1100_700,,True,True
1150,1,/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/0d01d702-8a7f-413a-8049-3afe420e01ca.root,FastSim signal dataset,GenModel_T2tt_1150_1,genEventSumw_T2tt_1150_1,,True,True
1150,100,/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/0d01d702-8a7f-413a-8049-3afe420e01ca.root,FastSim signal dataset,GenModel_T2tt_1150_100,genEventSumw_T2tt_1150_100,,True,True
1150,1000,/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/0d01d702-8a7f-413a-8049-3afe420e01ca.root,FastSim signal dataset,GenModel_T2tt_1150_1000,genEventSumw_T2tt_1150_1000,,True,True
1150,200,/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/0d01d702-8a7f-413a-8049-3afe420e01ca.root,FastSim signal dataset,GenModel_T2tt_1150_200,genEventSumw_T2tt_1150_200,,True,True
1150,300,/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/0d01d702-8a7f-413a-8049-3afe420e01ca.root,FastSim signal dataset,GenModel_T2tt_1150_300,genEventSumw_T2tt_1150_300,,True,True
1150,400,/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/0d01d702-8a7f-413a-8049-3afe420e01ca.root,FastSim signal dataset,GenModel_T2tt_1150_400,genEventSumw_T2tt_1150_400,,True,True
1150,500,/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/0d01d702-8a7f-413a-8049-3afe420e01ca.root,FastSim signal dataset,GenModel_T2tt_1150_500,genEventSumw_T2tt_1150_500,,True,True
1150,600,/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/0d01d702-8a7f-413a-8049-3afe420e01ca.root,FastSim signal dataset,GenModel_T2tt_1150_600,genEventSumw_T2tt_1150_600,,True,True
1150,700,/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/0d01d702-8a7f-413a-8049-3afe420e01ca.root,FastSim signal dataset,GenModel_T2tt_1150_700,genEventSumw_T2tt_1150_700,,True,True
1150,800,/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/0d01d702-8a7f-413a-8049-3afe420e01ca.root,FastSim signal dataset,GenModel_T2tt_1150_800,genEventSumw_T2tt_1150_800,,True,True
1150,900,/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1100_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2550000/0d01d702-8a7f-413a-8049-3afe420e01ca.root,FastSim signal dataset,GenModel_T2tt_1150_900,genEventSumw_T2tt_1150_900,,True,True
1200,1,/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/74382994-77bc-47be-b667-0528862d969f.root,FastSim signal dataset,GenModel_T2tt_1200_1,genEventSumw_T2tt_1200_1,,True,True
1200,100,/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/74382994-77bc-47be-b667-0528862d969f.root,FastSim signal dataset,GenModel_T2tt_1200_100,genEventSumw_T2tt_1200_100,,True,True
1200,1000,/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/74382994-77bc-47be-b667-0528862d969f.root,FastSim signal dataset,GenModel_T2tt_1200_1000,genEventSumw_T2tt_1200_1000,,True,True
1200,200,/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/74382994-77bc-47be-b667-0528862d969f.root,FastSim signal dataset,GenModel_T2tt_1200_200,genEventSumw_T2tt_1200_200,,True,True
1200,300,/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/74382994-77bc-47be-b667-0528862d969f.root,FastSim signal dataset,GenModel_T2tt_1200_300,genEventSumw_T2tt_1200_300,,True,True
1200,400,/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/74382994-77bc-47be-b667-0528862d969f.root,FastSim signal dataset,GenModel_T2tt_1200_400,genEventSumw_T2tt_1200_400,,True,True
1200,500,/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/74382994-77bc-47be-b667-0528862d969f.root,FastSim signal dataset,GenModel_T2tt_1200_500,genEventSumw_T2tt_1200_500,,True,True
1200,600,/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/74382994-77bc-47be-b667-0528862d969f.root,FastSim signal dataset,GenModel_T2tt_1200_600,genEventSumw_T2tt_1200_600,,True,True
1200,700,/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/74382994-77bc-47be-b667-0528862d969f.root,FastSim signal dataset,GenModel_T2tt_1200_700,genEventSumw_T2tt_1200_700,,True,True
1200,800,/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/74382994-77bc-47be-b667-0528862d969f.root,FastSim signal dataset,GenModel_T2tt_1200_800,genEventSumw_T2tt_1200_800,,True,True
1200,900,/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1150_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/2560000/74382994-77bc-47be-b667-0528862d969f.root,FastSim signal dataset,GenModel_T2tt_1200_900,genEventSumw_T2tt_1200_900,,True,True
1250,1,/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/624134b4-1901-4471-b93d-76e7d308946e.root,FastSim signal dataset,GenModel_T2tt_1250_1,genEventSumw_T2tt_1250_1,,True,True
1250,100,/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/624134b4-1901-4471-b93d-76e7d308946e.root,FastSim signal dataset,GenModel_T2tt_1250_100,genEventSumw_T2tt_1250_100,,True,True
1250,1000,/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/624134b4-1901-4471-b93d-76e7d308946e.root,FastSim signal dataset,GenModel_T2tt_1250_1000,genEventSumw_T2tt_1250_1000,,True,True
1250,1100,/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/624134b4-1901-4471-b93d-76e7d308946e.root,FastSim signal dataset,GenModel_T2tt_1250_1100,genEventSumw_T2tt_1250_1100,,True,True
1250,200,/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/624134b4-1901-4471-b93d-76e7d308946e.root,FastSim signal dataset,GenModel_T2tt_1250_200,genEventSumw_T2tt_1250_200,,True,True
1250,300,/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/624134b4-1901-4471-b93d-76e7d308946e.root,FastSim signal dataset,GenModel_T2tt_1250_300,genEventSumw_T2tt_1250_300,,True,True
1250,400,/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/624134b4-1901-4471-b93d-76e7d308946e.root,FastSim signal dataset,GenModel_T2tt_1250_400,genEventSumw_T2tt_1250_400,,True,True
1250,500,/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAODv15-150X_mcRun3_2024_realistic_v2-v1/NANOAODSIM,root://cms-xrd-global.cern.ch//store/mc/RunIII2024Summer24NanoAODv15/SMS-2Stop_Par-mStop-1200_TuneCP5_13p6TeV_madgraphMLM-pythia8/NANOAODSIM/150X_mcRun3_2024_realistic_v2-v1/100000/624134b4-1901-4471-b93d-76e7d308946e.root,FastSim signal dataset,GenModel_T2tt_1250_500,genEventSumw_T2tt_1250_500,,True,True
